,name,price,rating,category,features,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,model_year,is_recent_model,appliance_age,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display
53,MarQ by Flipakart 155IPG25WQ 1.5 Ton 5 Star 2025 Inverter Split AC,28990,4.7,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",12,MarQ,1.5,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,MarQ by Flipakart 153IPG25WQ 1.5 Ton 3 Star 2025 Inverter Split AC,24990,4.25,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",12,MarQ,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Voltas 183V Vectra Zenith Silver 1.5 Ton 3 Star 2024 Inverter Split AC,31990,4.55,AC,"['Split AC', '1.5 Ton Capacity', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', '3 Star Rating']",10,Voltas,1.5,Ton,3.0,1,1,0,0,0,0,2024,1,2,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Voltas 072 Vectra Elegant 0.6 Ton 2 Star 2023 Split AC,23890,4.3,AC,"['Split AC', '0.6 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons', '2 Star Rating']",10,Voltas,0.6,Ton,2.0,1,0,0,0,0,0,2023,0,3,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,LG MS-Q18YNZA 1.5 Ton 5 Star 2021 Inverter Split AC,34419,4.05,AC,"['Split AC', '1.5 Ton Capacity', 'Magic Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",11,LG,1.5,Ton,5.0,1,1,0,0,0,0,2021,0,5,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Carrier CAI24EE5R36W1 2 Ton 5 Star 2026 Inverter Split AC,58989,4.05,AC,"['Split AC', '2 Ton Capacity', 'Digital LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']",13,Carrier,2.0,Ton,5.0,1,1,1,1,1,3,2026,1,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Godrej WIC 18F5TG 1.5 Ton 5 Star 2026 Inverter Window AC,34490,4.05,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",11,Godrej,1.5,Ton,5.0,1,1,0,0,0,0,2026,1,0,0,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Carrier CIW19EC3R36F0 1.5 Ton 3 Star 2026 Inverter Window AC,32999,4.4,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']",11,Carrier,1.5,Ton,3.0,1,1,0,0,0,0,2026,1,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Lloyd GLS18I5KWFGR 1.5 Ton 4 Star 2026 Inverter Split AC,38490,4.7,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '4 Star Rating']",11,Lloyd,1.5,Ton,4.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Carrier CIW19EC5R36F0 1.5 Ton 5 Star 2026 Inverter Window AC,35999,4.5,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']",11,Carrier,1.5,Ton,5.0,1,1,0,0,0,0,2026,1,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,MITSUBISHI DXK20CAPDA-W 1.6 Ton 2 Star 2026 Split AC,51490,4.75,AC,"['Split AC', '1.6 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']",11,MITSUBISHI,1.6,Ton,2.0,1,0,0,0,0,0,2026,1,0,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Lloyd GLS18I5KOCGR 1.5 Ton 5 Star 2025 Inverter Split AC,41850,4.55,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '5 Star Rating']",10,Lloyd,1.5,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,MITSUBISHI DXK27YAMDA-W 2.25 Ton 3 Star 2026 Inverter Split AC,70990,4.2,AC,"['Split AC', '2.25 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']",12,MITSUBISHI,2.25,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,MITSUBISHI DXK21YAMDA-W 1.75 Ton 3 Star 2026 Inverter Split AC,59990,4.7,AC,"['Split AC', '1.75 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']",12,MITSUBISHI,1.75,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Lloyd GLS12I3AGCSR 1 Ton 3 Star 2025 Inverter Split AC,32499,4.5,AC,"['Split AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Auto Clean', '3 Star Rating']",10,Lloyd,1.0,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Daikin FTQ30XV16VBA 0.9 Ton 2 Star 2026 Split AC,25490,4.4,AC,"['Split AC', '0.9 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Auto Clean']",10,Daikin,0.9,Ton,2.0,1,0,0,0,0,0,2026,1,0,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Daikin FTKL71XV16MAA 2 Ton 3 Star 2026 Inverter Split AC,64900,4.7,AC,"['Split AC', '2 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis']",11,Daikin,2.0,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,MITSUBISHI SRK24YYM-W6 2.1 Ton 4 Star 2025 Inverter Split AC,77990,4.15,AC,"['Split AC', '2.1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",13,MITSUBISHI,2.1,Ton,4.0,1,1,1,0,1,2,2025,1,1,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,MITSUBISHI SRK18YXS2-W6 1.65 Ton 5 Star 2025 Inverter Split AC,57490,4.3,AC,"['Split AC', '1.65 Ton Capacity', 'Air Swing', 'Auto Restart', 'Inverter', 'Hot And Cold', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']",12,MITSUBISHI,1.65,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Voltas 182FS Prism 1.5 Ton 2 Star 2026 Window AC,30990,4.15,AC,"['Window AC', '1.5 Ton Capacity', '7 Segment LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature', 'Night Glow Buttons']",10,Voltas,1.5,Ton,2.0,1,0,0,0,0,0,2026,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Godrej HIC 18J5TG 1.5 Ton 5 Star 2026 Inverter Split AC,38990,4.45,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']",10,Godrej,1.5,Ton,5.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Godrej HIC 18Y3TG 1.5 Ton 3 Star 2026 Inverter Split AC,31650,4.7,AC,"['Split AC', '1.5 Ton Capacity', '2-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Auto Clean']",10,Godrej,1.5,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,MarQ by Flipakart 103IPG26WQ 1 Ton 3 Star 2026 Inverter Split AC,22990,4.6,AC,"['Split AC', '1 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",11,MarQ,1.0,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,MarQ by Flipakart 155IPG26WQ 1.5 Ton 5 Star 2026 Inverter Split AC,29990,4.7,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",11,MarQ,1.5,Ton,5.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Hisense AS-18TR4RE5CE03 1.5 Ton 5 Star 2026 Inverter Split AC,32490,4.3,AC,"['Split AC', '1.5 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Auto Clean', '5 Star Rating']",11,Hisense,1.5,Ton,5.0,1,1,0,0,0,0,2026,1,0,1,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Hitachi RAS.Y319PCDISL 1.5 Ton 3 Star 2026 Inverter Split AC,44950,4.65,AC,"['Split AC', '1.5 Ton Capacity', '3 in 1 SmartView Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']",12,Hitachi,1.5,Ton,3.0,1,1,1,1,1,3,2026,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Hitachi RAS.E318PCC2B 1.5 Ton 3 Star 2025 Inverter Split AC,31490,4.0,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', '3 Star Rating', 'Copper Condenser Coil']",10,Hitachi,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Haier HSU19K-PYAIN5BN-INV 1.6 Ton 5 Star 2025 Inverter Split AC,42850,4.1,AC,"['Split AC', '1.6 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",12,Haier,1.6,Ton,5.0,1,1,1,0,1,2,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Godrej HIC 30K3TG RA 4 2.5 Ton 3 Star 2026 Inverter Split AC,50990,4.25,AC,"['Split AC', '2.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",12,Godrej,2.5,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Voltas 183V Vertis Zephyr Gold 1.5 Ton 3 Star 2025 Inverter Split AC,32999,4.65,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']",11,Voltas,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Haier HSA19GHD-DAI5NB-I 1.6 Ton 5 Star 2026 Inverter Split AC,50490,4.45,AC,"['Split AC', '1.6 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",13,Haier,1.6,Ton,5.0,1,1,1,1,1,3,2026,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Blue Star IA322TXU 2 Ton 3 Star 2026 Inverter Split AC,48490,4.05,AC,"['Split AC', '2 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",11,Blue Star,2.0,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Hitachi RAS.Y324PCDISL 2 Ton 3 Star 2026 Inverter Split AC,58500,4.15,AC,"['Split AC', '2 Ton Capacity', '3 in 1 SmartView Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']",12,Hitachi,2.0,Ton,3.0,1,1,1,1,1,3,2026,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Haier HSA19GHD-PAI5NB-I 1.6 Ton 5 Star 2026 Inverter Split AC,50990,4.6,AC,"['Split AC', '1.6 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",13,Haier,1.6,Ton,5.0,1,1,1,1,1,3,2026,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Lloyd GLS18V5AGGGW 1.5 Ton 5 Star 2026 Inverter Split AC,42990,4.25,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",13,Lloyd,1.5,Ton,5.0,1,1,1,1,1,3,2026,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Hitachi RAS.D318PCD2BS1 1.5 Ton 3 Star Inverter Split AC,35998,4.15,AC,"['Split AC', '1.5 Ton Capacity', '3 in 1 SmartView Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",10,Hitachi,1.5,Ton,3.0,1,1,0,0,0,0,,,,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Voltas 183INV Vertis Ai Zest Gold 1.5 Ton 3 Star 2026 Inverter Split AC,37690,4.3,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",12,Voltas,1.5,Ton,3.0,1,1,1,0,1,2,2026,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,LG AS-Q14YNZE 1 Ton 5 Star 2025 Inverter Split AC,42990,4.65,AC,"['Split AC', '1 Ton Capacity', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']",11,LG,1.0,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Samsung Bespoke AR50H18D14H 1.5 Ton 4 Star 2026 Inverter Split AC,38650,4.0,AC,"['Split AC', '1.5 Ton Capacity', 'Digital Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Dust Filter']",12,Samsung,1.5,Ton,4.0,1,1,1,1,1,3,2026,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Voltas 185V Vertis Elite-1 1.5 Ton 5 Star 2025 Inverter Window AC,32990,4.65,AC,"['Window AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Night Glow Buttons']",10,Voltas,1.5,Ton,5.0,1,1,0,0,0,0,2025,1,1,0,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Daikin FTKL50UV16VAF 1.5 Ton 3 Star 2025 Inverter Split AC,34490,4.55,AC,"['Split AC', '1.5 Ton Capacity', 'Triple Display Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",12,Daikin,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Godrej EI 18I5T WZR 1.5 Ton 5 Star 2025 Inverter Split AC,33490,4.7,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', 'Night Glow Buttons']",11,Godrej,1.5,Ton,5.0,1,1,0,0,0,0,2025,1,1,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Panasonic CS/CU-SU18AKY3W 1.5 Ton 3 Star 2025 Inverter Split AC,30490,4.5,AC,"['Split AC', '1.5 Ton Capacity', 'Hidden LED Panel Display', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Voice Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter']",13,Panasonic,1.5,Ton,3.0,1,1,1,1,1,3,2025,1,1,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Carrier CAW18EC3R36F0 1.5 Ton 3 Star 2026 Window AC,31499,4.35,AC,"['Window AC', '1.5 Ton Capacity', 'LED Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Memory Feature']",10,Carrier,1.5,Ton,3.0,1,0,0,0,0,0,2026,1,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,MarQ by Flipakart 203IPG26WQ 2 Ton 3 Star 2026 Inverter Split AC,33990,4.15,AC,"['Split AC', '2 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis']",11,MarQ,2.0,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Godrej WIC 18UTC5-WWA 1.5 Ton 5 Star 2023 Inverter Window AC,29860,4.6,AC,"['Window AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature', '5 Star Rating']",12,Godrej,1.5,Ton,5.0,1,1,0,0,0,0,2023,0,3,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Voltas 123 VECTRA PLATINA 1 Ton 3 Star 2023 Window AC,25509,4.6,AC,"['Window AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Dust Filter', 'Night Glow Buttons', '3 Star Rating', 'Copper Condenser Coil']",9,Voltas,1.0,Ton,3.0,1,0,0,0,0,0,2023,0,3,0,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,MITSUBISHI SRK18YXP-W6 1.5 Ton 3 Star 2025 Inverter Split AC,47990,4.45,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature', 'Auto Clean']",12,MITSUBISHI,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Carrier 14K ESTER CXi 1.2 Ton 5 Star Inverter Split AC,27990,4.7,AC,"['Split AC', '1.2 Ton Capacity', 'LED Hidden Display Panel Display', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'Night Glow Buttons']",10,Carrier,1.2,Ton,5.0,1,0,0,0,0,0,,,,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Realme TechLife 153IAA26WRMS 1.5 Ton 3 Star 2026 Inverter Split AC,27990,4.55,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter']",11,Realme,1.5,Ton,3.0,1,1,1,0,1,2,2026,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,IFB CI183SS22RGM3 1.5 Ton 3 Star 2026 Inverter Split AC,35990,4.35,AC,"['Split AC', '1.5 Ton Capacity', 'Digital LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'Self Diagnosis', 'Memory Feature']",11,IFB,1.5,Ton,3.0,1,1,0,0,0,0,2026,1,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Daikin DTKL50UV16VAF 1.5 Ton 3 Star 2025 Inverter Split AC,34490,4.3,AC,"['Split AC', '1.5 Ton Capacity', 'Air Swing', 'Auto Restart', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Auto Clean']",11,Daikin,1.5,Ton,3.0,1,1,0,0,0,0,2025,1,1,1,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Blue Star IA318QXUS 1.5 Ton 3 Star 2026 Inverter Split AC,39990,4.65,AC,"['Split AC', '1.5 Ton Capacity', 'LED Panel Display', '4-Way Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Turbo Mode', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter']",13,Blue Star,1.5,Ton,3.0,1,1,1,0,1,2,2026,1,0,1,0,1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,MITSUBISHI SRK13YYM-W6 1 Ton 3 Star 2025 Inverter Split AC,39990,4.55,AC,"['Split AC', '1 Ton Capacity', 'Air Swing', 'Auto Restart', 'Wi-Fi Connectivity', 'APP Control', 'Dehumidification', 'Inverter', 'Sleep Mode', 'Dust Filter', 'PM 2.5 Filter', 'Self Diagnosis', 'Memory Feature']",13,MITSUBISHI,1.0,Ton,3.0,1,1,1,0,1,2,2025,1,1,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
